ts,symbol,action,price_last,avg_entry,stop,tp,qty
2025-09-05T01:11:12.650625+00:00,SOL/USD,EXIT,201.49,199.01,198.73121428571426,199.56757142857143,14.265536349
2025-09-05T01:11:13.351891+00:00,DOGE/USD,EXIT,0.21225,0.21705,0.21671792857142858,0.21771414285714286,11286.8135357
2025-09-05T01:11:13.895154+00:00,AVAX/USD,EXIT,23.92865,24.506,24.46105,24.595900000000004,100.107409363
2025-09-05T01:12:16.059490+00:00,ETH/USD,EXIT,4309.35,4316.72,4310.064571428572,4330.030857142858,0.619516722
2025-09-05T01:15:11.116515+00:00,SOL/USD,ENTRY,201.725,201.6885,0.1359285714285749,300.0
2025-09-05T01:23:12.003694+00:00,AVAX/USD,ENTRY,23.957,23.94235,0.017357142857142755,300.0
2025-09-05T01:26:10.774593+00:00,SOL/USD,EXIT,202.4389,201.899,201.63122857142858,202.43454285714287,1.452824693
2025-09-05T01:28:14.377212+00:00,AVAX/USD,EXIT,23.97425,24.02,23.978814285714286,24.102371428571427,12.216945924
2025-09-05T01:33:12.373568+00:00,BTC/USD,ENTRY,110885.4845,110876.391,74.97775000000236,300.0
2025-09-05T01:35:10.820075+00:00,SOL/USD,ENTRY,202.54905,202.4978,0.11506785714285936,300.0
2025-09-05T01:44:10.502860+00:00,SOL/USD,EXIT,203.3013,202.81,202.5764142857143,203.27717142857142,1.448821785
2025-09-05T01:45:11.386865+00:00,SOL/USD,ENTRY,203.5571,203.3013,0.13434999999999978,300.0
2025-09-05T02:04:09.991996+00:00,BTC/USD,EXIT,111223.062,110955.3,110839.74714285714,111186.40571428572,0.0026455
2025-09-05T02:05:10.408293+00:00,BTC/USD,ENTRY,111317.835,111223.062,60.628714285714004,300.0
2025-09-05T02:06:11.970913+00:00,AVAX/USD,ENTRY,24.172,24.1631,0.018096428571428902,300.0
2025-09-05T02:11:11.678310+00:00,AVAX/USD,EXIT,24.1395,24.19,24.14822857142857,24.273542857142857,12.136914318
2025-09-05T02:12:09.801583+00:00,BTC/USD,EXIT,111281.45,111423.489142583,111285.92864258299,111698.610142583,0.002634909
2025-09-05T02:18:10.980558+00:00,SOL/USD,EXIT,203.235,203.6,203.40961428571427,203.98077142857142,1.44159028
2025-09-05T13:13:54.392266+00:00,DOGE/USD,ENTRY,0.22072,0.2205375,0.00032525000000000116,300.0
2025-09-05T13:17:53.743143+00:00,DOGE/USD,EXIT,0.219686,0.2208,0.22011407142857142,0.22217185714285714,1329.124040919
2025-09-05T13:25:53.593900+00:00,SOL/USD,ENTRY,209.23925,209.23425,0.1856964285714286,300.0
2025-09-05T13:39:16.560893+00:00,SOL/USD,EXIT,208.795,209.37,208.8023357142857,210.50532857142858,1.401961931
2025-09-05T13:52:10.991246+00:00,AVAX/USD,ENTRY,24.9875,24.97715,0.03306785714285786,300.0
2025-09-05T13:56:10.940240+00:00,AVAX/USD,EXIT,24.9354,25.02,24.96015,25.139700000000005,11.734129876
2025-09-05T18:37:18.939021+00:00,AVAX/USD,ENTRY,24.366,24.36565,0.021646428571427987,300.0
2025-09-05T18:38:58.099196+00:00,SOL/USD,ENTRY,203.38175,203.28175,0.19442857142857203,300.0
2025-09-05T18:38:58.882414+00:00,DOGE/USD,ENTRY,0.2157575,0.2157415,0.00016653571428571528,300.0
